gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,InactiveDays,SubscriptionType,Churn,charge_per_tenure,service_count,is_high_value,contract_risk_score,payment_risk_score,engagement_score,tenure_band,charge_band,total_charge_ratio,has_streaming,has_security,churn_probability,churn_label,risk_score,risk_category,cluster_id,segment,top_action
0,0,1,1,28,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),84.99,2378.34,25,Premium,0,2.9306896551724138,2,1,2,0,7.5,2,2,0.9994200998436792,1,0,0.7154,Churn,90,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,1,1,0,30,0,No phone service,DSL,No,No,No,No,Yes,Yes,One year,1,Electronic check,62.74,1930.57,1,Standard,0,2.0238709677419355,2,0,1,3,19.5,2,1,1.0256986505153542,1,0,0.2886,No Churn,11,Low,0,Loyal,No action required.
1,0,1,0,52,0,No phone service,DSL,No,No,No,No,Yes,Yes,One year,1,Credit card (automatic),58.08,3066.71,29,Standard,1,1.0958490566037735,2,0,1,0,5.5,3,1,1.0154130906971817,1,0,0.1873,No Churn,4,Low,3,Premium,No action required.
0,0,1,0,17,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,55.01,985.08,62,Standard,1,3.056111111111111,2,0,2,3,0.0,1,1,1.0533699755124737,1,0,0.7911,Churn,95,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,0,0,8,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,93.32,774.36,36,Premium,1,10.368888888888888,3,1,2,2,12.0,1,3,1.037237462494642,1,1,0.6852,Churn,86,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,0,28,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,52.79,1475.8,84,Standard,0,1.8203448275862069,2,0,2,2,0.0,2,1,0.9984304386653317,0,1,0.6553,Churn,83,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,1,1,33,1,Yes,DSL,No,No,Yes,No,No,Yes,Two year,1,Credit card (automatic),70.15,2345.4,23,Standard,0,2.0632352941176473,3,1,0,0,18.5,2,2,1.013153631827901,1,0,0.167,No Churn,3,Low,0,Loyal,No action required.
1,0,1,0,42,1,No,Fiber optic,Yes,No,No,No,No,No,Two year,1,Electronic check,77.38,3249.3,7,Standard,0,1.7995348837209302,1,1,0,3,6.5,2,2,0.999796920577484,0,1,0.406,No Churn,28,Medium,3,Premium,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
1,0,1,1,40,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,0,Mailed check,92.04,3700.12,4,Premium,0,2.244878048780488,3,1,1,2,28.0,2,3,1.0050304215558452,1,0,0.1822,No Churn,4,Low,0,Loyal,No action required.
0,0,1,0,56,1,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,0,Mailed check,83.79,4688.27,26,Premium,0,1.4700000000000002,2,1,0,2,7.0,3,2,0.9991539222205172,1,0,0.2288,No Churn,6,Low,3,Premium,No action required.
0,0,1,0,14,1,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,0,Credit card (automatic),79.58,1120.61,77,Standard,0,5.3053333333333335,4,1,2,0,1.5,1,2,1.005825225289915,1,0,0.554,Churn,63,Medium,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,0,0,22,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,96.13,2164.16,18,Premium,0,4.179565217391304,3,1,2,2,21.0,1,3,1.023311235731916,1,0,0.6494,Churn,82,Medium,0,Loyal,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
1,0,1,0,9,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,105.38,975.86,59,Premium,1,10.538,4,1,2,2,10.5,1,3,1.0289323295586343,1,1,0.7067,Churn,89,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,0,0,30,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),18.0,550.81,28,Basic,0,0.5806451612903226,0,0,0,0,0.0,2,0,1.0200185185185184,0,0,0.1735,No Churn,4,Low,3,Premium,No action required.
0,0,0,0,19,1,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),77.16,1506.91,58,Standard,1,3.8579999999999997,4,1,2,0,11.0,1,2,1.0278778205233146,1,1,0.5209,Churn,55,Medium,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,0,69,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,0,Electronic check,94.15,6530.23,24,Premium,1,1.345,3,1,0,3,18.0,3,3,1.0052152362480469,0,1,0.3906,No Churn,25,Medium,0,Loyal,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
1,0,0,0,15,1,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,81.06,1214.65,48,Premium,1,5.06625,2,1,2,3,0.0,1,2,0.9989719549305042,0,1,0.8051,Churn,95,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,1,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),23.47,1573.92,64,Basic,0,5.8675,0,0,2,0,0.0,0,0,2.0,0,0,0.6793,Churn,86,High,1,Risky,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.68,37.84,43,Basic,0,10.34,0,0,2,2,0.0,0,0,1.8297872340425534,0,0,0.5098,Churn,52,Medium,1,Risky,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
0,0,0,0,34,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,0,Electronic check,85.24,2924.13,12,Premium,0,2.4354285714285715,3,1,1,3,24.0,2,3,1.0089608579236482,0,1,0.3555,No Churn,19,Medium,0,Loyal,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
0,0,0,1,7,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Mailed check,99.78,1573.92,4,Premium,0,12.4725,4,1,2,2,38.0,1,3,2.0,1,1,0.6051,Churn,74,Medium,0,Loyal,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
0,1,1,0,40,1,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,1,Credit card (automatic),92.26,3705.16,28,Premium,0,2.2502439024390246,2,1,0,0,6.0,2,3,1.003999566442662,1,0,0.3072,No Churn,13,Low,3,Premium,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
1,1,0,0,15,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),34.2,556.48,12,Basic,0,2.1375,1,0,1,0,4.0,1,0,1.084756335282651,0,0,0.1534,No Churn,3,Low,3,Premium,No action required.
1,0,1,0,20,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,90.78,1836.12,62,Premium,0,4.322857142857143,2,1,2,2,0.0,1,3,1.0113020489094513,1,0,0.7339,Churn,91,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,0,14,1,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,72.27,1034.42,0,Standard,0,4.818,4,1,1,3,40.0,1,2,1.0223764059380498,1,0,0.244,No Churn,7,Low,0,Loyal,No action required.
0,0,1,0,21,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,50.95,1072.3,55,Standard,1,2.315909090909091,1,0,2,3,0.0,1,1,1.0021963643160894,0,0,0.7478,Churn,92,High,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,1,0,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),20.38,1235.41,9,Basic,0,0.3287096774193548,0,0,0,0,0.0,3,0,0.9937498994514071,0,0,0.1486,No Churn,3,Low,3,Premium,No action required.
0,0,0,0,23,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Bank transfer (automatic),97.5,2292.32,10,Premium,1,4.0625,3,1,2,0,25.0,1,3,1.022216276477146,1,0,0.5943,Churn,72,Medium,0,Loyal,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
1,0,0,1,58,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,1,Electronic check,91.07,5303.41,25,Premium,0,1.5435593220338981,3,1,1,3,17.5,3,3,1.0040419836200272,1,1,0.4372,No Churn,35,Medium,0,Loyal,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
0,0,0,0,30,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.13,567.74,63,Basic,0,0.6170967741935484,0,0,2,0,0.0,2,0,0.9892664227217286,0,0,0.5719,Churn,67,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,0,8,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,57.24,464.53,25,Standard,1,6.36,1,0,2,3,0.0,1,1,1.0144348357791753,1,0,0.7455,Churn,92,High,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,0,27,1,No,DSL,Yes,No,No,No,No,No,One year,0,Mailed check,47.61,1304.76,4,Basic,0,1.700357142857143,1,0,1,2,8.0,2,1,1.01500618450839,0,1,0.1133,No Churn,2,Low,3,Premium,No action required.
1,0,1,0,29,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,27.95,843.75,65,Basic,1,0.9316666666666666,1,0,2,3,0.0,2,0,1.0409598420825366,0,0,0.777,Churn,94,High,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,1,13,0,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,1,Credit card (automatic),80.18,1041.17,15,Premium,0,5.727142857142858,1,1,1,0,2.5,1,2,0.9988775255674731,1,0,0.3122,No Churn,13,Low,3,Premium,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
1,1,1,0,15,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),103.99,1567.5,84,Premium,1,6.499375,5,1,2,0,8.0,1,3,1.004904317722858,1,1,0.6838,Churn,86,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,0,22,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,84.61,1905.21,86,Premium,1,3.678695652173913,2,1,2,2,0.0,1,2,1.0235250507676934,0,0,0.7952,Churn,95,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,1,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.74,105.16,20,Basic,1,15.246666666666668,0,0,2,2,0.0,0,1,1.14954088325317,0,0,0.4783,No Churn,45,Medium,1,Risky,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
1,0,1,0,22,1,No,DSL,No,No,Yes,No,No,No,One year,1,Credit card (automatic),50.82,1159.34,7,Standard,0,2.2095652173913045,1,0,1,0,6.5,1,1,1.0369396443776608,0,0,0.1656,No Churn,3,Low,3,Premium,No action required.
1,0,0,0,33,1,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,65.5,2164.07,11,Standard,1,1.9264705882352942,2,0,2,3,14.5,2,2,1.0011889891279204,1,0,0.7124,Churn,89,High,0,Loyal,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,1,30,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,43.64,1302.4,0,Basic,1,1.407741935483871,0,0,2,3,0.0,2,1,0.9948059883898565,0,0,0.6422,Churn,81,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,0,25,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),32.8,854.13,83,Basic,0,1.2615384615384615,1,0,2,0,0.0,2,0,1.0416219512195124,0,0,0.6643,Churn,84,High,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,1,1,0,28,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),21.84,630.1,73,Basic,1,0.7531034482758621,0,0,2,0,0.0,2,0,1.0303833071690216,0,0,0.5895,Churn,71,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,0,0,28,1,No,Fiber optic,Yes,No,No,Yes,No,No,One year,1,Electronic check,77.07,2181.05,1,Standard,0,2.6575862068965517,2,1,1,3,19.5,2,2,1.0106999202950935,0,1,0.3742,No Churn,22,Medium,0,Loyal,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
0,0,0,1,63,1,Yes,DSL,No,No,No,No,No,Yes,Two year,0,Electronic check,64.06,4045.62,6,Standard,0,1.0009375,2,0,0,3,17.0,3,1,1.0024381903869883,1,0,0.239,No Churn,7,Low,3,Premium,No action required.
0,0,1,1,39,1,Yes,Fiber optic,No,No,Yes,No,No,No,One year,0,Bank transfer (automatic),82.64,3267.49,27,Premium,0,2.066,2,1,1,0,6.5,2,2,1.0138164916722514,0,0,0.246,No Churn,7,Low,3,Premium,No action required.
0,1,1,0,8,1,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,68.94,550.89,1,Standard,0,7.66,4,0,2,3,39.5,1,2,0.9988577023498695,1,1,0.6936,Churn,87,High,0,Loyal,"Enrol in Senior Care tier: priority call routing, simplified billing PDF, and a dedicated account manager for all service queries."
1,0,1,0,1,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),80.37,74.67,57,Premium,1,40.185,6,1,2,0,31.5,0,2,0.9290780141843972,1,1,0.6084,Churn,75,Medium,0,Loyal,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
0,1,1,1,42,1,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),74.18,3164.06,23,Standard,0,1.7251162790697676,4,1,1,0,28.5,2,2,1.0155670248687232,1,1,0.124,No Churn,2,Low,0,Loyal,No action required.
1,0,0,0,70,1,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,1,Bank transfer (automatic),85.15,6005.45,14,Premium,1,1.1992957746478874,2,1,0,0,13.0,3,3,1.007541313648184,0,0,0.2647,No Churn,9,Low,3,Premium,No action required.
0,0,0,1,27,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,0,Mailed check,93.32,2532.83,17,Premium,1,3.3328571428571427,3,1,2,2,21.5,2,3,1.0052348748233875,1,1,0.5908,Churn,71,Medium,0,Loyal,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
0,0,1,0,32,0,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),101.0,3224.26,21,Premium,0,3.0606060606060606,5,1,1,0,39.5,2,3,0.9976051980198021,1,1,0.2043,No Churn,5,Low,0,Loyal,No action required.
0,0,1,0,6,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),88.23,541.88,21,Premium,1,12.604285714285714,2,1,2,0,9.5,0,3,1.0236125278627828,0,0,0.7012,Churn,88,High,2,Inactive,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
0,0,0,1,23,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),78.12,1788.04,62,Standard,1,3.2550000000000003,1,1,2,0,0.0,1,2,0.9951468198312516,1,0,0.7551,Churn,93,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,1,1,0,27,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed check,65.61,1793.05,9,Standard,1,2.3432142857142857,3,0,2,2,25.5,2,2,1.0121819731635309,0,1,0.4162,No Churn,30,Medium,0,Loyal,"Enrol in Senior Care tier: priority call routing, simplified billing PDF, and a dedicated account manager for all service queries."
1,0,1,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),23.09,63.09,61,Basic,1,11.545,0,0,2,0,0.0,0,0,2.0,0,0,0.5595,Churn,64,Medium,1,Risky,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
0,0,0,0,12,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Mailed check,85.18,1031.47,12,Premium,0,6.552307692307693,2,1,2,2,14.0,1,3,1.0091081631055803,1,0,0.6877,Churn,87,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,1,1,0,23,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Electronic check,53.44,1258.83,81,Standard,0,2.2266666666666666,2,0,2,3,0.0,1,1,1.0241717651653215,0,1,0.762,Churn,93,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,1,1,1,5,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,83.36,429.13,59,Premium,1,13.893333333333333,2,1,2,3,0.0,0,2,1.0295825335892514,0,0,0.8711,Churn,98,High,2,Inactive,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
0,1,1,1,13,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,77.23,1030.9,49,Standard,1,5.5164285714285715,1,1,2,2,0.0,1,2,1.026803055807329,0,0,0.6526,Churn,82,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,1,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,21.12,376.63,19,Basic,0,1.1733333333333333,0,0,2,3,0.0,1,0,1.0489917557932262,0,0,0.7398,Churn,92,High,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
